batch_label,source_image,model,quantization,seed,steps,guidance,strength,detector,image_path,prediction,confidence,elapsed_time
sd3_fp16_s50_g5.0_str0.6,00000,sd3,fp16,123,50,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g5.0_str0.6.png,real,0.4173,0.174
sd3_fp16_s50_g5.0_str0.6,00000,sd3,fp16,123,50,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g5.0_str0.6.png,real,7.278740721261556e-09,0.08986973762512207
sd15_fp8_s30_g5.0_str0.3,00000,sd15,fp8,123,30,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.3.png,real,0.19912295043468475,0.06171250343322754
sd15_fp8_s30_g5.0_str0.3,00000,sd15,fp8,123,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.3.png,fake,0.5928,0.168
sd15_fp8_s30_g5.0_str0.3,00000,sd15,fp8,123,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.3.png,real,0.12495675683021545,0.09061264991760254
sd15_fp8_s40_g3.5_str0.3,00001,sd15,fp8,124,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.3.png,fake,0.8215659856796265,0.0614466667175293
sd15_fp8_s40_g3.5_str0.3,00001,sd15,fp8,124,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.3.png,real,0.365,0.176
sd15_fp8_s40_g3.5_str0.3,00001,sd15,fp8,124,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.3.png,fake,0.9743543267250061,0.08913564682006836
sd15_fp8_s30_g6.5_str0.6,00000,sd15,fp8,123,30,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g6.5_str0.6.png,fake,0.9941805601119995,0.061026811599731445
sd15_fp8_s30_g6.5_str0.6,00000,sd15,fp8,123,30,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g6.5_str0.6.png,fake,0.6159,0.172
sd15_fp8_s30_g6.5_str0.6,00000,sd15,fp8,123,30,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g6.5_str0.6.png,real,0.005752725061029196,0.09292125701904297
sd3_fp8_s30_g3.5_str0.45,00000,sd3,fp8,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.45.png,fake,0.7817705273628235,0.06166958808898926
sd3_fp8_s30_g3.5_str0.45,00000,sd3,fp8,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.45.png,real,0.4262,0.172
sd3_fp8_s30_g3.5_str0.45,00000,sd3,fp8,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.45.png,real,1.3992523502717735e-14,0.09581208229064941
sd35_fp8_s40_g3.5_str0.6,00001,sd35,fp8,124,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g3.5_str0.6.png,real,0.3615,0.17
sd35_fp8_s40_g3.5_str0.6,00001,sd35,fp8,124,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g3.5_str0.6.png,fake,0.9940130114555359,0.08864998817443848
sd3_fp8_s40_g6.5_str0.3,00001,sd3,fp8,124,40,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g6.5_str0.3.png,fake,0.806982159614563,0.06427168846130371
sd3_fp8_s40_g6.5_str0.3,00001,sd3,fp8,124,40,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g6.5_str0.3.png,real,0.3702,0.174
sd3_fp8_s40_g6.5_str0.3,00001,sd3,fp8,124,40,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g6.5_str0.3.png,fake,0.9853165745735168,0.09516692161560059
sd35_fp16_s50_g6.5_str0.45,00001,sd35,fp16,124,50,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s50_g6.5_str0.45.png,real,0.006949844770133495,0.061234235763549805
sd35_fp16_s50_g6.5_str0.45,00001,sd35,fp16,124,50,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s50_g6.5_str0.45.png,real,0.3596,0.169
sd35_fp16_s50_g6.5_str0.45,00001,sd35,fp16,124,50,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s50_g6.5_str0.45.png,real,0.4901357591152191,0.08664941787719727
sd15_fp4_s40_g3.5_str0.3,00001,sd15,fp4,124,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.3.png,fake,0.824839174747467,0.06529641151428223
sd15_fp4_s40_g3.5_str0.3,00001,sd15,fp4,124,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.3.png,real,0.369,0.173
sd15_fp4_s40_g3.5_str0.3,00001,sd15,fp4,124,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.3.png,fake,0.982043445110321,0.09117913246154785
sd3_fp4_s50_g3.5_str0.45,00001,sd3,fp4,124,50,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.45.png,fake,0.9491905570030212,0.06187605857849121
sd3_fp4_s50_g3.5_str0.45,00001,sd3,fp4,124,50,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.45.png,real,0.3961,0.172
sd3_fp4_s50_g3.5_str0.45,00001,sd3,fp4,124,50,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.45.png,real,0.45835351943969727,0.0929555892944336
sd15_fp4_s30_g6.5_str0.3,00001,sd15,fp4,124,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g6.5_str0.3.png,fake,0.9397781491279602,0.06159257888793945
sd15_fp4_s30_g6.5_str0.3,00001,sd15,fp4,124,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g6.5_str0.3.png,real,0.3751,0.174
sd15_fp4_s30_g6.5_str0.3,00001,sd15,fp4,124,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g6.5_str0.3.png,fake,0.9602104425430298,0.09041833877563477
sd35_fp8_s40_g5.0_str0.3,00000,sd35,fp8,123,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g5.0_str0.3.png,fake,0.7106414437294006,0.06535458564758301
sd35_fp8_s40_g5.0_str0.3,00000,sd35,fp8,123,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g5.0_str0.3.png,real,0.4346,0.174
sd35_fp8_s40_g5.0_str0.3,00000,sd35,fp8,123,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g5.0_str0.3.png,real,1.0739612265158447e-15,0.09303092956542969
sd35_fp4_s30_g6.5_str0.6,00001,sd35,fp4,124,30,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g6.5_str0.6.png,fake,0.9608731269836426,0.06252479553222656
sd35_fp4_s30_g6.5_str0.6,00001,sd35,fp4,124,30,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g6.5_str0.6.png,real,0.401,0.173
sd35_fp4_s30_g6.5_str0.6,00001,sd35,fp4,124,30,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g6.5_str0.6.png,real,0.2063865214586258,0.0956563949584961
sd15_fp4_s50_g3.5_str0.3,00000,sd15,fp4,123,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g3.5_str0.3.png,real,0.258309006690979,0.06145167350769043
sd15_fp4_s50_g3.5_str0.3,00000,sd15,fp4,123,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g3.5_str0.3.png,fake,0.6072,0.169
sd15_fp4_s50_g3.5_str0.3,00000,sd15,fp4,123,50,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g3.5_str0.3.png,real,7.208641181932762e-05,0.09453058242797852
sd15_fp16_s40_g5.0_str0.6,00000,sd15,fp16,123,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g5.0_str0.6.png,fake,0.9923805594444275,0.06181645393371582
sd15_fp16_s40_g5.0_str0.6,00000,sd15,fp16,123,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g5.0_str0.6.png,fake,0.5853,0.179
sd15_fp16_s40_g5.0_str0.6,00000,sd15,fp16,123,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g5.0_str0.6.png,real,0.0020817737095057964,0.09407949447631836
sd15_fp8_s50_g6.5_str0.6,00000,sd15,fp8,123,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g6.5_str0.6.png,fake,0.7870941758155823,0.06181907653808594
sd15_fp8_s50_g6.5_str0.6,00000,sd15,fp8,123,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g6.5_str0.6.png,fake,0.5541,0.176
sd15_fp8_s50_g6.5_str0.6,00000,sd15,fp8,123,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g6.5_str0.6.png,real,4.3278989323880523e-05,0.09350109100341797
sd35_fp16_s40_g6.5_str0.45,00001,sd35,fp16,124,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s40_g6.5_str0.45.png,real,0.011725510470569134,0.06130504608154297
sd35_fp16_s40_g6.5_str0.45,00001,sd35,fp16,124,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s40_g6.5_str0.45.png,real,0.3603,0.166
sd35_fp16_s40_g6.5_str0.45,00001,sd35,fp16,124,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s40_g6.5_str0.45.png,fake,0.9675922989845276,0.09069228172302246
sd3_fp16_s40_g6.5_str0.6,00001,sd3,fp16,124,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g6.5_str0.6.png,fake,0.8350737690925598,0.0616002082824707
sd3_fp16_s40_g6.5_str0.6,00001,sd3,fp16,124,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g6.5_str0.6.png,real,0.3778,0.167
sd3_fp16_s40_g6.5_str0.6,00001,sd3,fp16,124,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g6.5_str0.6.png,fake,0.9063144326210022,0.08925747871398926
sd3_fp16_s30_g3.5_str0.45,00001,sd3,fp16,124,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.45.png,real,0.0007385766366496682,0.06133127212524414
sd3_fp16_s30_g3.5_str0.45,00001,sd3,fp16,124,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.45.png,real,0.3712,0.17
sd3_fp16_s30_g3.5_str0.45,00001,sd3,fp16,124,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.45.png,fake,0.9968459010124207,0.09684491157531738
sd3_fp16_s50_g3.5_str0.45,00000,sd3,fp16,123,50,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g3.5_str0.45.png,fake,0.6515766978263855,0.06112194061279297
sd3_fp16_s50_g3.5_str0.45,00000,sd3,fp16,123,50,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g3.5_str0.45.png,real,0.4186,0.169
sd3_fp16_s50_g3.5_str0.45,00000,sd3,fp16,123,50,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g3.5_str0.45.png,real,7.333019608202207e-12,0.09361124038696289
sd15_fp4_s40_g5.0_str0.6,00001,sd15,fp4,124,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g5.0_str0.6.png,fake,0.971518874168396,0.06100153923034668
sd15_fp4_s40_g5.0_str0.6,00001,sd15,fp4,124,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g5.0_str0.6.png,real,0.3588,0.171
sd15_fp4_s40_g5.0_str0.6,00001,sd15,fp4,124,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g5.0_str0.6.png,fake,0.9867860674858093,0.09335660934448242
sd15_fp8_s30_g6.5_str0.3,00000,sd15,fp8,123,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g6.5_str0.3.png,real,0.2766093909740448,0.06183052062988281
sd15_fp8_s30_g6.5_str0.3,00000,sd15,fp8,123,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g6.5_str0.3.png,fake,0.6049,0.173
sd15_fp8_s30_g6.5_str0.3,00000,sd15,fp8,123,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g6.5_str0.3.png,real,0.16957388818264008,0.08715248107910156
sd35_fp8_s40_g5.0_str0.3,00001,sd35,fp8,124,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g5.0_str0.3.png,real,0.00271656084805727,0.06199979782104492
sd35_fp8_s40_g5.0_str0.3,00001,sd35,fp8,124,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g5.0_str0.3.png,real,0.3691,0.173
sd35_fp8_s40_g5.0_str0.3,00001,sd35,fp8,124,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g5.0_str0.3.png,fake,0.9959795475006104,0.09837651252746582
sd35_fp8_s30_g5.0_str0.45,00001,sd35,fp8,124,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g5.0_str0.45.png,real,0.012898015789687634,0.06372714042663574
sd35_fp8_s30_g5.0_str0.45,00001,sd35,fp8,124,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g5.0_str0.45.png,real,0.3701,0.165
sd35_fp8_s30_g5.0_str0.45,00001,sd35,fp8,124,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g5.0_str0.45.png,fake,0.9982617497444153,0.09069252014160156
sd3_fp16_s30_g3.5_str0.3,00001,sd3,fp16,124,30,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.3.png,real,0.003733738325536251,0.06139731407165527
sd3_fp16_s30_g3.5_str0.3,00001,sd3,fp16,124,30,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.3.png,real,0.3694,0.166
sd3_fp16_s30_g3.5_str0.3,00001,sd3,fp16,124,30,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.3.png,fake,0.9988436698913574,0.09045934677124023
sd3_fp8_s40_g6.5_str0.6,00001,sd3,fp8,124,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g6.5_str0.6.png,real,0.3964,0.165
sd3_fp8_s40_g6.5_str0.6,00001,sd3,fp8,124,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g6.5_str0.6.png,real,0.16705505549907684,0.08925652503967285
sd15_fp8_s50_g6.5_str0.6,00001,sd15,fp8,124,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g6.5_str0.6.png,fake,0.9869639277458191,0.06147170066833496
sd15_fp8_s50_g6.5_str0.6,00001,sd15,fp8,124,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g6.5_str0.6.png,real,0.3674,0.173
sd15_fp8_s50_g6.5_str0.6,00001,sd15,fp8,124,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g6.5_str0.6.png,fake,0.9996342658996582,0.09807014465332031
sd15_fp16_s50_g6.5_str0.45,00000,sd15,fp16,123,50,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g6.5_str0.45.png,fake,0.7873175144195557,0.06238222122192383
sd15_fp16_s50_g6.5_str0.45,00000,sd15,fp16,123,50,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g6.5_str0.45.png,fake,0.5885,0.167
sd15_fp16_s50_g6.5_str0.45,00000,sd15,fp16,123,50,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g6.5_str0.45.png,real,0.4669386148452759,0.09364604949951172
sd15_fp16_s40_g3.5_str0.3,00001,sd15,fp16,124,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g3.5_str0.3.png,fake,0.8331705927848816,0.062713623046875
sd15_fp16_s40_g3.5_str0.3,00001,sd15,fp16,124,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g3.5_str0.3.png,real,0.363,0.169
sd15_fp16_s40_g3.5_str0.3,00001,sd15,fp16,124,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g3.5_str0.3.png,fake,0.9593582153320312,0.08929753303527832
sd35_fp16_s50_g3.5_str0.6,00001,sd35,fp16,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s50_g3.5_str0.6.png,fake,0.8384809494018555,0.0610814094543457
sd35_fp16_s50_g3.5_str0.6,00001,sd35,fp16,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s50_g3.5_str0.6.png,real,0.3583,0.166
sd35_fp16_s50_g3.5_str0.6,00001,sd35,fp16,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s50_g3.5_str0.6.png,fake,0.9981181621551514,0.09113931655883789
sd3_fp4_s30_g3.5_str0.45,00001,sd3,fp4,124,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s30_g3.5_str0.45.png,fake,0.9265055656433105,0.06340837478637695
sd3_fp4_s30_g3.5_str0.45,00001,sd3,fp4,124,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s30_g3.5_str0.45.png,real,0.3968,0.178
sd3_fp4_s30_g3.5_str0.45,00001,sd3,fp4,124,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s30_g3.5_str0.45.png,fake,0.9897644519805908,0.09554314613342285
sd3_fp16_s50_g6.5_str0.3,00000,sd3,fp16,123,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g6.5_str0.3.png,fake,0.8879560828208923,0.062161922454833984
sd3_fp16_s50_g6.5_str0.3,00000,sd3,fp16,123,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g6.5_str0.3.png,real,0.4259,0.176
sd3_fp16_s50_g6.5_str0.3,00000,sd3,fp16,123,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g6.5_str0.3.png,real,1.5682064547222103e-14,0.0876772403717041
sd3_fp4_s40_g6.5_str0.45,00000,sd3,fp4,123,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g6.5_str0.45.png,fake,0.9634106159210205,0.06214261054992676
sd3_fp4_s40_g6.5_str0.45,00000,sd3,fp4,123,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g6.5_str0.45.png,real,0.4427,0.172
sd3_fp4_s40_g6.5_str0.45,00000,sd3,fp4,123,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g6.5_str0.45.png,real,1.3949866923494009e-13,0.09062695503234863
sd3_fp4_s50_g3.5_str0.6,00001,sd3,fp4,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.6.png,fake,0.9361405968666077,0.06219315528869629
sd3_fp4_s50_g3.5_str0.6,00001,sd3,fp4,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.6.png,real,0.3959,0.167
sd3_fp4_s50_g3.5_str0.6,00001,sd3,fp4,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.6.png,real,1.569058258610312e-05,0.08942770957946777
sd3_fp16_s30_g3.5_str0.45,00000,sd3,fp16,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g3.5_str0.45.png,fake,0.5716124176979065,0.06115889549255371
sd3_fp16_s30_g3.5_str0.45,00000,sd3,fp16,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g3.5_str0.45.png,real,0.4273,0.171
sd3_fp16_s30_g3.5_str0.45,00000,sd3,fp16,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g3.5_str0.45.png,real,2.369084237867445e-14,0.0942075252532959
sd35_fp16_s50_g3.5_str0.3,00000,sd35,fp16,123,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s50_g3.5_str0.3.png,fake,0.9141747355461121,0.062197208404541016
sd35_fp16_s50_g3.5_str0.3,00000,sd35,fp16,123,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s50_g3.5_str0.3.png,real,0.4341,0.17
sd35_fp8_s30_g3.5_str0.45,00000,sd35,fp8,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g3.5_str0.45.png,fake,0.7514798045158386,0.0638425350189209
sd35_fp8_s30_g3.5_str0.45,00000,sd35,fp8,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g3.5_str0.45.png,real,0.4234,0.169
sd35_fp8_s30_g3.5_str0.45,00000,sd35,fp8,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g3.5_str0.45.png,real,1.1747699845245443e-14,0.09412026405334473
sd35_fp4_s30_g3.5_str0.3,00001,sd35,fp4,124,30,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g3.5_str0.3.png,real,0.1245231106877327,0.06993722915649414
sd35_fp4_s30_g3.5_str0.3,00001,sd35,fp4,124,30,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g3.5_str0.3.png,real,0.3744,0.168
sd35_fp4_s30_g3.5_str0.3,00001,sd35,fp4,124,30,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g3.5_str0.3.png,fake,0.9996687173843384,0.09044170379638672
sd35_fp4_s50_g3.5_str0.6,00001,sd35,fp4,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g3.5_str0.6.png,real,0.3264351487159729,0.06575441360473633
